customer_id,full_name,gender,birth_date,phone,email,city,region,loyalty_tier,registration_date
CUS02610,Ahmed Mostafa,Male,02/03/1974,1063360110,ahmed.mostafa95@outlook.com,Cairo,Greater Cairo,Bronze,14/03/2022
CUS00176,Mahmoud Zaki,Male,02/02/1991,1065963010,mahmoud.zaki90@yahoo.com,Cairo,Greater Cairo,Bronze,19/12/2023
CUS00257,Hossam Wahba,Male,25/03/1987,1124500436,hossam.wahba4@gmail.com,Port Said,Canal Zone,Silver,16/02/2020
CUS02119,Zeinab Younis,Female,09/12/1985,1228228078,zeinab.younis7@yahoo.com,Cairo,Greater Cairo,Silver,14/01/2022
CUS02404,Wael Ibrahim,Male,11/10/1977,1294173034,wael.ibrahim25@hotmail.com,Giza,Greater Cairo,Bronze,20/08/2023
CUS00444,Yasmin Fathy,Female,05/01/1976,1183435357,yasmin.fathy59@hotmail.com,Giza,Greater Cairo,Bronze,06/05/2021
CUS01337,Rana Ali,Female,18/09/1979,1165967954,,Cairo,Greater Cairo,Bronze,20/10/2020
CUS02152,Lobna Lotfy,Female,20/06/1977,1111744307,,Cairo,Greater Cairo,Silver,07/08/2020
CUS02298,Emad Hamdy,Male,02/09/1972,1285708054,emad.hamdy30@yahoo.com,Cairo,Greater Cairo,Bronze,25/06/2020
CUS01840,Mahmoud Nasser,Male,10/04/1989,1190497815,mahmoud.nasser71@outlook.com,Cairo,Greater Cairo,Silver,17/12/2020
CUS02794,Hoda Hassan,Female,05/03/1988,1259571765,hoda.hassan18@yahoo.com,Cairo,Greater Cairo,Bronze,08/05/2020
CUS02773,Neveen Ismail,Female,01/11/1976,1078866174,neveen.ismail52@outlook.com,Hurghada,Red Sea,Silver,01/11/2023
CUS02770,Karim Saad,Male,05/04/2001,1010400313,karim.saad43@yahoo.com,Tanta,Nile Delta,Bronze,08/06/2020
CUS02595,Bassem Mahmoud,Male,22/12/1996,1087213046,,Cairo,Greater Cairo,Bronze,03/05/2023
CUS02323,Tarek Ragab,Male,01/05/1996,1016544576,tarek.ragab26@yahoo.com,Mansoura,Nile Delta,Gold,01/03/2022
CUS02300,Osama Younis,Male,22/11/1992,1294942673,osama.younis94@hotmail.com,Giza,Greater Cairo,Silver,22/02/2022
CUS00197,Omar Mohamed,Male,16/12/1979,1268617594,omar.mohamed59@outlook.com,Zagazig,Nile Delta,Bronze,17/08/2021
CUS01910,Rania Younis,Female,27/04/1998,1015868959,rania.younis12@yahoo.com,Cairo,Greater Cairo,Bronze,14/07/2023
CUS00171,Nour Barakat,Female,27/08/1979,1270625891,nour.barakat90@yahoo.com,Tanta,Nile Delta,Bronze,11/07/2023
CUS00299,Aisha Khalil,Female,07/12/1988,1156150415,aisha.khalil78@outlook.com,Mansoura,Nile Delta,Silver,24/05/2021
CUS02827,Zeinab Ibrahim,Female,19/01/2002,1214135520,,Zagazig,Nile Delta,Silver,13/04/2021
CUS00089,Zeinab Younis,Female,17/01/1997,1013391969,zeinab.younis21@hotmail.com,Suez,Canal Zone,Bronze,27/03/2022
CUS01481,Hoda Shaaban,Female,09/01/1991,1126723636,hoda.shaaban76@hotmail.com,Aswan,Upper Egypt,Silver,18/03/2022
CUS00830,Amr Ramadan,Male,21/08/1976,1166971876,amr.ramadan68@hotmail.com,Giza,Greater Cairo,Bronze,02/12/2022
CUS00271,Fady Hafez,Male,24/12/1994,1066756516,fady.hafez53@hotmail.com,Hurghada,Red Sea,Bronze,18/08/2020
CUS02923,Doha Saad,Female,01/05/1981,1056612671,doha.saad79@gmail.com,Aswan,Upper Egypt,Silver,01/09/2023
CUS01048,Yasmin Ragab,Female,24/10/1981,1199131349,,Cairo,Greater Cairo,Bronze,17/10/2022
CUS00811,Reham Younis,Female,06/05/1988,1083252711,reham.younis63@gmail.com,Ismailia,Canal Zone,Silver,27/03/2021
CUS00651,Noha Mohamed,Female,04/12/2001,1121959568,noha.mohamed53@outlook.com,Cairo,Greater Cairo,Bronze,28/03/2023
CUS01115,Hassan Attia,Male,18/12/1989,1027976656,hassan.attia45@gmail.com,Alexandria,Alexandria,Bronze,05/01/2023
CUS02636,Ashraf Zaki,Male,10/09/1999,1040312385,ashraf.zaki64@yahoo.com,Mansoura,Nile Delta,Bronze,20/06/2021
CUS01238,Walid Saad,Male,15/11/1971,1282542655,walid.saad12@outlook.com,Alexandria,Alexandria,Silver,14/12/2022
CUS00153,Tarek Amin,Male,26/05/1984,1122335296,,Cairo,Greater Cairo,Bronze,06/08/2022
CUS01741,Tarek Mohamed,Male,21/06/1991,1094448949,tarek.mohamed39@hotmail.com,Aswan,Upper Egypt,Bronze,18/02/2022
CUS02286,Ashraf Ali,Male,16/08/1995,1156962250,ashraf.ali42@hotmail.com,Cairo,Greater Cairo,Gold,11/01/2020
CUS01658,Ramy Ahmed,Male,06/12/1994,1181222187,ramy.ahmed13@yahoo.com,Giza,Greater Cairo,Bronze,24/12/2020
CUS01411,Adel Attia,Male,28/08/1986,1056638324,adel.attia12@gmail.com,Cairo,Greater Cairo,Gold,18/11/2022
CUS00290,Neveen Wahba,Female,15/08/1982,1173946652,neveen.wahba48@yahoo.com,Alexandria,Alexandria,Bronze,14/11/2023
CUS01818,Nader Ramadan,Male,20/12/2002,1012706348,nader.ramadan52@gmail.com,Hurghada,Red Sea,Bronze,01/06/2022
CUS02935,Mona Bakr,Female,02/12/1976,1020288463,mona.bakr73@yahoo.com,Tanta,Nile Delta,Bronze,19/12/2022
CUS01269,Salma Rizk,Female,23/01/1971,1034488359,salma.rizk21@yahoo.com,Mansoura,Nile Delta,Silver,17/10/2021
CUS02789,Reem Sayed,Female,25/06/1988,1128412800,reem.sayed36@gmail.com,Port Said,Canal Zone,Bronze,01/01/2021
CUS02105,Khaled Saad,Male,10/10/1992,1077338280,khaled.saad48@yahoo.com,Hurghada,Red Sea,Bronze,26/03/2022
CUS00450,Radwa Saad,Female,06/11/1986,1029023738,radwa.saad54@yahoo.com,Cairo,Greater Cairo,Bronze,27/03/2022
CUS01967,Akram Rizk,Male,14/02/1997,1283840258,akram.rizk98@gmail.com,Cairo,Greater Cairo,Silver,20/10/2022
CUS00931,Engy Younis,Female,20/11/2001,1221390627,engy.younis86@hotmail.com,Cairo,Greater Cairo,Bronze,06/08/2021
CUS00258,Samah Bakr,Female,20/05/1979,1222929680,samah.bakr60@yahoo.com,Tanta,Nile Delta,Bronze,16/11/2022
CUS01217,Yasmin Zaki,Female,12/11/1980,1064736922,yasmin.zaki29@outlook.com,Cairo,Greater Cairo,Bronze,01/04/2022
CUS01622,Osama Ahmed,Male,27/06/1978,1155233421,osama.ahmed5@gmail.com,Cairo,Greater Cairo,Bronze,28/10/2021
CUS00683,Wael Mahmoud,Male,24/01/1974,1055786338,wael.mahmoud59@hotmail.com,Cairo,Greater Cairo,Bronze,04/10/2020
CUS02229,Hussein Shaaban,Male,02/06/1987,1261756938,hussein.shaaban25@yahoo.com,Giza,Greater Cairo,Bronze,01/04/2021
CUS02442,Hazem Mohamed,Male,14/12/1997,1265703311,hazem.mohamed61@hotmail.com,Alexandria,Alexandria,Silver,01/11/2021
CUS01715,Dina Ahmed,Female,26/06/2003,1219505341,dina.ahmed79@hotmail.com,Cairo,Greater Cairo,Bronze,03/03/2021
CUS00068,Adel Ragab,Male,05/03/1973,1055992373,adel.ragab41@yahoo.com,Hurghada,Red Sea,Silver,11/08/2020
CUS01456,Bassem Lotfy,Male,01/08/2002,1060654368,,Port Said,Canal Zone,Silver,22/08/2021
CUS02583,Ayman Wahba,Male,28/10/1995,1079707613,ayman.wahba39@gmail.com,Alexandria,Alexandria,Bronze,19/06/2021
CUS02448,Dalia Khalil,Female,14/12/1978,1192663590,dalia.khalil34@gmail.com,Cairo,Greater Cairo,Bronze,06/09/2021
CUS02769,Mohamed Ibrahim,Male,01/09/1996,1021023370,mohamed.ibrahim54@gmail.com,Alexandria,Alexandria,Silver,07/05/2023
CUS01641,Mona Badawi,Female,04/02/2003,1069371178,,Alexandria,Alexandria,Bronze,20/05/2020
CUS01100,Mona Ragab,Female,09/07/2001,1298486477,,Giza,Greater Cairo,Silver,17/03/2021
CUS00737,Dalia Saad,Female,14/10/2002,1045661812,dalia.saad61@outlook.com,Giza,Greater Cairo,Bronze,04/06/2023
CUS00512,Omar Ibrahim,Male,07/09/1986,1157910133,omar.ibrahim47@hotmail.com,Giza,Greater Cairo,Bronze,09/09/2021
CUS01872,Ola Attia,Female,28/07/1983,1198574862,ola.attia80@yahoo.com,Cairo,Greater Cairo,Bronze,17/03/2023
CUS00424,Hana Badawi,Female,09/06/1984,1088069593,hana.badawi94@outlook.com,Alexandria,Alexandria,Bronze,16/03/2022
CUS01152,Doha Farouk,Female,04/03/1972,1119565463,doha.farouk50@hotmail.com,Aswan,Upper Egypt,Bronze,26/12/2023
CUS01610,Hoda Mostafa,Female,16/12/1991,1158042204,hoda.mostafa30@yahoo.com,Alexandria,Alexandria,Bronze,14/05/2021
CUS00125,Hoda Ali,Female,13/06/2002,1233461307,hoda.ali2@gmail.com,Cairo,Greater Cairo,Bronze,19/07/2021
CUS02506,Hassan Hamdy,Male,21/03/1982,1113282336,,Cairo,Greater Cairo,Gold,16/08/2022
CUS01160,Hoda Ragab,Female,20/06/1978,1039244446,hoda.ragab7@outlook.com,Cairo,Greater Cairo,Gold,17/05/2020
CUS00507,Osama Ismail,Male,05/01/1991,1083428820,osama.ismail8@yahoo.com,Suez,Canal Zone,Gold,26/02/2023
CUS02041,Dina Mohamed,Female,16/08/1970,1099828519,dina.mohamed17@outlook.com,Luxor,Upper Egypt,Bronze,21/11/2023
CUS01374,Ayman Gamal,Male,13/07/2002,1238010136,ayman.gamal14@outlook.com,Alexandria,Alexandria,Bronze,16/11/2021
CUS02308,Amira Ragab,Female,21/06/2001,1131069914,amira.ragab65@hotmail.com,Mansoura,Nile Delta,Bronze,11/11/2020
CUS01038,Amr Rizk,Male,12/07/1973,1282695541,amr.rizk61@yahoo.com,Zagazig,Nile Delta,Gold,28/09/2022
CUS02645,Walid Khalil,Male,09/06/1977,1056761054,walid.khalil8@outlook.com,Cairo,Greater Cairo,Bronze,05/11/2020
CUS01150,Shaimaa Salem,Female,01/02/1994,1111294689,shaimaa.salem84@hotmail.com,Luxor,Upper Egypt,Bronze,28/05/2021
CUS01721,Mariam Nasser,Female,23/01/1996,1190808054,mariam.nasser90@yahoo.com,Cairo,Greater Cairo,Silver,08/07/2022
CUS00613,Omar Mahmoud,Male,06/09/1977,1221774955,omar.mahmoud10@outlook.com,Mansoura,Nile Delta,Gold,15/08/2022
CUS01787,Ramy Nasser,Male,25/12/1995,1190594945,ramy.nasser34@yahoo.com,Mansoura,Nile Delta,Silver,12/09/2021
CUS02906,Ahmed Barakat,Male,07/09/1991,1271745482,ahmed.barakat23@outlook.com,Cairo,Greater Cairo,Silver,03/03/2021
CUS02031,Osama Wahba,Male,17/06/1990,1152920489,osama.wahba14@hotmail.com,Cairo,Greater Cairo,Bronze,07/05/2020
CUS01761,Hassan Abdallah,Male,08/07/1972,1071386952,hassan.abdallah5@gmail.com,Giza,Greater Cairo,Bronze,17/06/2022
CUS00595,Nadia Saad,Female,05/03/1972,1248712477,nadia.saad40@yahoo.com,Suez,Canal Zone,Bronze,23/08/2022
CUS00991,Suzy Shaaban,Female,24/06/1971,1159633035,suzy.shaaban87@hotmail.com,Hurghada,Red Sea,Bronze,26/06/2023
CUS02524,Emad Lotfy,Male,08/08/1977,1058746010,,Giza,Greater Cairo,Bronze,05/11/2021
CUS00292,Radwa Younis,Female,03/09/1973,1078909330,radwa.younis73@hotmail.com,Cairo,Greater Cairo,Bronze,19/05/2022
CUS01873,Ibrahim Badawi,Male,26/04/2002,1262339589,,Alexandria,Alexandria,Bronze,17/12/2023
CUS01804,Engy Mahmoud,Female,17/09/2003,1069735019,engy.mahmoud52@hotmail.com,Giza,Greater Cairo,Bronze,02/09/2021
CUS00081,Rana Wahba,Female,28/08/2000,1020048242,rana.wahba65@yahoo.com,Luxor,Upper Egypt,Bronze,27/07/2023
CUS02685,Hossam Lotfy,Male,25/01/1988,1290004656,hossam.lotfy9@hotmail.com,Giza,Greater Cairo,Bronze,07/09/2020
CUS01980,Reham Attia,Female,08/01/1999,1031076233,reham.attia29@gmail.com,Aswan,Upper Egypt,Bronze,05/04/2023
CUS00943,Eman Hafez,Female,27/08/1994,1054480754,eman.hafez86@outlook.com,Mansoura,Nile Delta,Bronze,03/05/2023
CUS01357,Adel Gamal,Male,20/09/1979,1267599647,adel.gamal59@yahoo.com,Suez,Canal Zone,Bronze,25/08/2021
CUS00409,Adel Hamdy,Male,18/03/1997,1124588794,adel.hamdy96@outlook.com,Suez,Canal Zone,Silver,28/06/2020
CUS01802,Lobna Hamdy,Female,10/01/1976,1175879752,lobna.hamdy39@hotmail.com,Zagazig,Nile Delta,Platinum,23/04/2023
CUS00941,Amira Hamdy,Female,10/02/1994,1041572277,amira.hamdy11@gmail.com,Cairo,Greater Cairo,Silver,14/05/2023
CUS02315,Hossam Mohamed,Male,23/03/1995,1280256723,hossam.mohamed24@outlook.com,Sharm El Sheikh,South Sinai,Bronze,12/07/2023
CUS02160,Mariam Ali,Female,05/01/1984,1269580724,mariam.ali97@yahoo.com,Zagazig,Nile Delta,Bronze,27/11/2021
CUS00369,Ayman Wahba,Male,27/03/1997,1112658997,ayman.wahba39@yahoo.com,Cairo,Greater Cairo,Bronze,13/05/2021
CUS01726,Shaimaa Gamal,Female,17/06/2002,1160561023,shaimaa.gamal67@gmail.com,Cairo,Greater Cairo,Silver,28/11/2021
CUS00858,Reem Hamdy,Female,09/12/1973,1099062872,reem.hamdy80@hotmail.com,Alexandria,Alexandria,Bronze,02/10/2023
CUS01492,Nour Badawi,Female,15/02/1984,1147572968,nour.badawi53@yahoo.com,Giza,Greater Cairo,Bronze,13/04/2023
CUS00142,Mahmoud Gouda,Male,25/06/1979,1043382936,mahmoud.gouda98@gmail.com,Cairo,Greater Cairo,Bronze,21/06/2020
CUS02116,Rania Sayed,Female,13/03/1973,1237423200,,Cairo,Greater Cairo,Bronze,23/04/2021
CUS02881,Ghada Salem,Female,23/09/1978,1197547005,ghada.salem6@gmail.com,Giza,Greater Cairo,Bronze,22/08/2020
CUS00820,Reham Barakat,Female,11/05/1981,1228019246,reham.barakat5@hotmail.com,Giza,Greater Cairo,Bronze,08/05/2020
CUS01111,Mahmoud Badawi,Male,03/03/1980,1037406435,mahmoud.badawi10@outlook.com,Aswan,Upper Egypt,Bronze,06/03/2023
CUS00556,Adel Barakat,Male,03/09/1990,1238709086,adel.barakat56@outlook.com,Giza,Greater Cairo,Bronze,26/12/2023
CUS00860,Emad Shaaban,Male,18/04/1984,1223838198,emad.shaaban42@yahoo.com,Cairo,Greater Cairo,Bronze,16/12/2022
CUS02397,Fady Fathy,Male,22/02/1984,1216737139,fady.fathy2@outlook.com,Cairo,Greater Cairo,Bronze,03/10/2020
CUS02072,Magdy Lotfy,Male,05/06/1980,1215762109,magdy.lotfy73@hotmail.com,Alexandria,Alexandria,Platinum,17/03/2022
CUS00600,Reem Farouk,Female,02/03/1999,1245670151,reem.farouk9@yahoo.com,Cairo,Greater Cairo,Bronze,07/01/2022
CUS01713,Shaimaa Shaaban,Female,03/09/2003,1146624012,shaimaa.shaaban44@outlook.com,Hurghada,Red Sea,Bronze,24/05/2021
CUS00178,Heba Barakat,Female,24/08/1975,1291171931,heba.barakat41@hotmail.com,Giza,Greater Cairo,Silver,20/03/2022
CUS01484,Ayman Bakr,Male,11/11/1970,1082856005,,Cairo,Greater Cairo,Bronze,10/11/2023
CUS01695,Maged Ali,Male,15/11/1997,1019010715,,Giza,Greater Cairo,Silver,10/05/2021
CUS01704,Neveen Ibrahim,Female,19/08/1979,1235623259,neveen.ibrahim18@hotmail.com,Alexandria,Alexandria,Silver,22/06/2021
CUS02128,Shaimaa Ali,Female,24/07/1985,1062077771,shaimaa.ali41@gmail.com,Cairo,Greater Cairo,Gold,28/02/2023
CUS02784,Noha Wahba,Female,16/12/1971,1198913917,noha.wahba94@gmail.com,Hurghada,Red Sea,Bronze,20/12/2022
CUS00184,Mahmoud Ismail,Male,17/08/1975,1074781956,mahmoud.ismail68@hotmail.com,Luxor,Upper Egypt,Gold,25/03/2022
CUS01344,Hossam Zaki,Male,05/01/1974,1258759172,hossam.zaki75@hotmail.com,Zagazig,Nile Delta,Silver,13/07/2022
CUS01324,Hassan Hafez,Male,13/07/1981,1154629491,hassan.hafez21@hotmail.com,Cairo,Greater Cairo,Bronze,17/11/2021
CUS00868,Eman Hafez,Female,26/06/1997,1192362416,eman.hafez16@gmail.com,Cairo,Greater Cairo,Bronze,01/06/2023
CUS02581,Ashraf Gouda,Male,25/06/1990,1188198069,ashraf.gouda43@hotmail.com,Cairo,Greater Cairo,Silver,18/03/2020
CUS02574,Sara Hafez,Female,15/02/1982,1164475620,sara.hafez49@outlook.com,Alexandria,Alexandria,Bronze,03/09/2020
CUS00671,Mariam Gamal,Female,14/07/1983,1171818207,mariam.gamal42@outlook.com,Cairo,Greater Cairo,Bronze,17/12/2021
CUS01728,Noha Wahba,Female,27/12/1980,1248461227,noha.wahba86@yahoo.com,Sharm El Sheikh,South Sinai,Silver,18/10/2021
CUS01090,Dina Saad,Female,01/10/1991,1092838528,dina.saad22@gmail.com,Cairo,Greater Cairo,Bronze,19/08/2023
CUS02723,Ali Nasser,Male,10/08/1997,1267626003,ali.nasser27@hotmail.com,Hurghada,Red Sea,Bronze,08/06/2020
CUS01874,Eman Rizk,Female,18/01/1987,1298448010,eman.rizk26@yahoo.com,Aswan,Upper Egypt,Gold,21/08/2020
CUS01261,Ghada Abdallah,Female,15/01/1994,1168574966,ghada.abdallah29@gmail.com,Cairo,Greater Cairo,Gold,23/01/2020
CUS00163,Ramy Gamal,Male,10/11/1992,1077276832,ramy.gamal4@hotmail.com,Mansoura,Nile Delta,Gold,11/03/2021
CUS02449,Salma Ragab,Female,08/04/2003,1228113838,salma.ragab50@yahoo.com,Cairo,Greater Cairo,Gold,21/06/2021
CUS02947,Sherif Abdallah,Male,26/05/1985,1142842570,sherif.abdallah17@outlook.com,Alexandria,Alexandria,Bronze,22/08/2022
CUS01254,Osama Ahmed,Male,24/05/1994,1259038710,osama.ahmed60@gmail.com,Cairo,Greater Cairo,Bronze,15/12/2022
CUS02532,Hossam Mahmoud,Male,13/04/1971,1255548057,,Aswan,Upper Egypt,Platinum,24/03/2022
CUS02864,Rana Zaki,Female,06/11/1971,1077404022,rana.zaki61@hotmail.com,Alexandria,Alexandria,Bronze,11/05/2020
CUS01879,Akram Gamal,Male,20/08/1998,1137457394,akram.gamal92@hotmail.com,Giza,Greater Cairo,Gold,17/04/2022
CUS00031,Dalia Hamdy,Female,24/04/2001,1242900372,dalia.hamdy82@gmail.com,Mansoura,Nile Delta,Silver,25/01/2022
CUS00458,Tarek Barakat,Male,06/06/1990,1267716265,tarek.barakat7@outlook.com,Alexandria,Alexandria,Platinum,13/11/2021
CUS00434,Essam Abdallah,Male,12/01/1977,1128703143,essam.abdallah54@yahoo.com,Cairo,Greater Cairo,Silver,02/04/2021
CUS00818,Maged Ali,Male,21/05/1994,1131028161,maged.ali6@yahoo.com,Giza,Greater Cairo,Silver,24/04/2023
CUS00174,Engy Younis,Female,05/02/1981,1010474177,engy.younis70@gmail.com,Cairo,Greater Cairo,Silver,07/04/2023
CUS01922,Ramy Salem,Male,07/10/1991,1172691030,ramy.salem48@gmail.com,Cairo,Greater Cairo,Gold,06/07/2022
CUS00297,Walid Ahmed,Male,04/01/1991,1267953597,walid.ahmed71@hotmail.com,Hurghada,Red Sea,Bronze,13/08/2020
CUS00326,Manar Mahmoud,Female,01/09/1974,1269750614,manar.mahmoud46@outlook.com,Zagazig,Nile Delta,Bronze,01/12/2021
CUS01214,Aisha Mohamed,Female,17/03/1999,1298552975,aisha.mohamed60@hotmail.com,Hurghada,Red Sea,Silver,14/02/2020
CUS02949,Adel Mahmoud,Male,12/02/1977,1280910930,,Giza,Greater Cairo,Bronze,09/10/2021
CUS00946,Akram Mostafa,Male,22/09/2000,1296011916,akram.mostafa76@outlook.com,Cairo,Greater Cairo,Gold,15/06/2021
CUS00745,Osama Gouda,Male,08/03/1980,1296571635,,Cairo,Greater Cairo,Silver,02/06/2023
CUS01223,Yasmin Amin,Female,25/06/1983,1274083494,yasmin.amin58@yahoo.com,Giza,Greater Cairo,Bronze,01/07/2022
CUS00795,Hussein Saad,Male,24/05/2003,1112724561,hussein.saad33@yahoo.com,Cairo,Greater Cairo,Platinum,16/11/2021
CUS01427,Mona Gamal,Female,26/12/1971,1152832536,mona.gamal69@hotmail.com,Cairo,Greater Cairo,Silver,06/08/2023
CUS02752,Omar Fathy,Male,16/07/1983,1041480353,omar.fathy90@yahoo.com,Tanta,Nile Delta,Gold,23/10/2020
CUS01363,Khaled Ramadan,Male,23/03/1995,1290543284,khaled.ramadan77@yahoo.com,Mansoura,Nile Delta,Bronze,10/01/2021
CUS01588,Karim Ismail,Male,12/10/1970,1276224539,karim.ismail91@gmail.com,Giza,Greater Cairo,Bronze,26/01/2023
CUS01098,Doha Nasser,Female,28/09/1991,1250213388,doha.nasser5@yahoo.com,Cairo,Greater Cairo,Platinum,16/03/2020
CUS02269,Radwa Khalil,Female,12/05/1974,1275338800,,Cairo,Greater Cairo,Silver,04/10/2022
CUS02093,Ahmed Ahmed,Male,26/06/1999,1045042983,ahmed.ahmed36@outlook.com,Cairo,Greater Cairo,Bronze,08/11/2021
CUS00074,Ashraf Sayed,Male,20/05/2003,1228409776,ashraf.sayed37@gmail.com,Aswan,Upper Egypt,Silver,07/08/2020
CUS02948,Yasmin Hassan,Female,20/12/1984,1210097184,yasmin.hassan10@gmail.com,Alexandria,Alexandria,Bronze,15/11/2022
CUS02329,Nader Ismail,Male,23/03/1979,1193757881,nader.ismail99@hotmail.com,Mansoura,Nile Delta,Bronze,04/07/2021
CUS01362,Wael Nasser,Male,05/11/1984,1255357151,wael.nasser11@hotmail.com,Cairo,Greater Cairo,Bronze,13/09/2021
CUS01781,Fatima Mohamed,Female,26/01/1998,1075420157,fatima.mohamed54@outlook.com,Cairo,Greater Cairo,Bronze,02/03/2021
CUS01162,Doha Badawi,Female,25/05/1997,1052180686,doha.badawi95@outlook.com,Cairo,Greater Cairo,Bronze,23/08/2023
CUS01451,Hassan Mostafa,Male,09/10/1975,1250793088,hassan.mostafa79@outlook.com,Alexandria,Alexandria,Gold,13/06/2022
CUS01938,Adel Salem,Male,19/12/2001,1144956007,adel.salem1@gmail.com,Aswan,Upper Egypt,Gold,18/09/2020
CUS02883,Doha Lotfy,Female,21/10/1976,1197085746,doha.lotfy63@hotmail.com,Cairo,Greater Cairo,Platinum,22/05/2021
CUS01746,Rana Gamal,Female,11/10/2000,1286260244,rana.gamal33@gmail.com,Alexandria,Alexandria,Gold,08/11/2021
CUS00603,Hazem Younis,Male,28/05/1989,1243423167,hazem.younis15@yahoo.com,Cairo,Greater Cairo,Gold,11/01/2023
CUS00472,Ali Shaaban,Male,15/12/1989,1196046600,ali.shaaban4@yahoo.com,Ismailia,Canal Zone,Bronze,05/01/2020
CUS02444,Suzy Sayed,Female,24/11/1985,1136882000,suzy.sayed62@hotmail.com,Aswan,Upper Egypt,Bronze,09/03/2023
CUS00963,Samah Ahmed,Female,21/03/1981,1064508893,samah.ahmed35@gmail.com,Cairo,Greater Cairo,Silver,03/01/2021
CUS02518,Shaimaa Lotfy,Female,02/04/1970,1038522803,shaimaa.lotfy97@gmail.com,Alexandria,Alexandria,Bronze,23/03/2022
CUS00568,Hussein Mansour,Male,06/05/1992,1183387315,hussein.mansour74@outlook.com,Giza,Greater Cairo,Bronze,27/08/2023
CUS02272,Youssef Mahmoud,Male,17/04/1979,1179150757,,Giza,Greater Cairo,Silver,25/09/2020
CUS02388,Amr Hafez,Male,02/06/1981,1062102936,amr.hafez62@yahoo.com,Mansoura,Nile Delta,Silver,16/01/2021
CUS01834,Fady Ismail,Male,03/02/1990,1180650419,fady.ismail32@hotmail.com,Zagazig,Nile Delta,Silver,08/06/2022
CUS01587,Doha Mohamed,Female,06/06/1976,1186658763,doha.mohamed93@outlook.com,Tanta,Nile Delta,Gold,18/08/2020
CUS01602,Mohamed Ali,Male,10/07/1973,1164570141,mohamed.ali65@outlook.com,Giza,Greater Cairo,Bronze,23/12/2021
CUS00325,Doha Hafez,Female,20/08/1983,1112130654,doha.hafez1@gmail.com,Port Said,Canal Zone,Gold,18/07/2021
CUS01065,Ahmed Attia,Male,22/11/1989,1144213454,ahmed.attia36@gmail.com,Giza,Greater Cairo,Silver,26/10/2021
CUS02941,Sherif Abdallah,Male,04/04/1970,1265743422,sherif.abdallah40@yahoo.com,Cairo,Greater Cairo,Bronze,24/09/2021
CUS00681,Bassem Ali,Male,13/12/1987,1159230243,bassem.ali44@yahoo.com,Aswan,Upper Egypt,Silver,09/12/2022
CUS00486,Engy Barakat,Female,22/05/1981,1154452330,engy.barakat6@hotmail.com,Suez,Canal Zone,Bronze,26/07/2020
CUS02255,Noha Badawi,Female,23/07/1991,1144314984,noha.badawi81@hotmail.com,Luxor,Upper Egypt,Platinum,07/07/2023
CUS02132,Mariam Gouda,Female,19/07/1988,1211339690,mariam.gouda12@outlook.com,Cairo,Greater Cairo,Silver,22/08/2021
CUS00679,Ola Fathy,Female,19/10/1971,1132690870,ola.fathy4@outlook.com,Ismailia,Canal Zone,Silver,02/03/2022
CUS01617,Tamer Ismail,Male,12/04/1999,1147945749,tamer.ismail4@yahoo.com,Sharm El Sheikh,South Sinai,Bronze,20/07/2020
CUS01712,Engy Lotfy,Female,22/12/1977,1110644042,,Cairo,Greater Cairo,Silver,20/05/2023
CUS00240,Bassem Hamdy,Male,12/05/1970,1151350514,bassem.hamdy57@outlook.com,Cairo,Greater Cairo,Gold,06/05/2023
CUS02690,Youssef Mansour,Male,26/05/1979,1162059096,youssef.mansour29@yahoo.com,Giza,Greater Cairo,Bronze,09/01/2022
CUS02187,Ali Farouk,Male,13/11/2000,1144479284,ali.farouk72@hotmail.com,Luxor,Upper Egypt,Platinum,08/04/2020
CUS02776,Hassan Salem,Male,18/06/1973,1264964040,hassan.salem8@outlook.com,Giza,Greater Cairo,Gold,15/09/2022
CUS02477,Shaimaa Zaki,Female,20/11/1986,1125440655,shaimaa.zaki87@outlook.com,Cairo,Greater Cairo,Silver,09/11/2021
CUS01861,Youssef Hassan,Male,27/11/1987,1280359390,youssef.hassan43@gmail.com,Hurghada,Red Sea,Gold,26/08/2021
CUS02311,Ahmed Khalil,Male,05/07/1985,1217827726,ahmed.khalil89@hotmail.com,Alexandria,Alexandria,Bronze,04/02/2021
CUS01175,Youssef Younis,Male,06/07/1985,1267278051,youssef.younis95@yahoo.com,Mansoura,Nile Delta,Platinum,27/03/2020
CUS00882,Mona Ismail,Female,10/05/1971,1062056495,mona.ismail15@outlook.com,Tanta,Nile Delta,Gold,27/06/2020
CUS01062,Zeinab Amin,Female,22/06/1989,1133916938,zeinab.amin90@outlook.com,Ismailia,Canal Zone,Platinum,23/06/2023
CUS02814,Yasmin Nasser,Female,11/08/1999,1046206485,yasmin.nasser81@yahoo.com,Cairo,Greater Cairo,Silver,18/05/2022
